,trees,strength_a,strength_b,strength_c,action_a,action_b,action_c,reward,blame_a,blame_b,blame_c,w,rationality_beta,k
431,2,3,3,3,0,0,0,0.0,0.703666700022965,0.703666700022965,0.703666700022965,0.5,1,1
432,3,1,1,1,1,1,1,0.0,0.25,0.25,0.25,0.5,1,1
433,3,1,1,1,1,1,0,0.0,0.25,0.25,0.25,0.5,1,1
434,3,1,1,1,1,0,1,0.0,0.25,0.25,0.25,0.5,1,1
435,3,1,1,1,1,0,0,0.0,0.25,0.25,0.25,0.5,1,1
436,3,1,1,1,0,1,1,0.0,0.25,0.25,0.25,0.5,1,1
437,3,1,1,1,0,1,0,0.0,0.25,0.25,0.25,0.5,1,1
438,3,1,1,1,0,0,1,0.0,0.25,0.25,0.25,0.5,1,1
439,3,1,1,1,0,0,0,0.0,0.25,0.25,0.25,0.5,1,1
440,3,1,1,2,1,1,1,0.0,0.75,0.75,0.21891174955710097,0.5,1,1
441,3,1,1,2,1,1,0,0.0,0.5,0.5,0.5310882504428991,0.5,1,1
442,3,1,1,2,1,0,1,1.0,0.5,0.5,0.21891174955710097,0.5,1,1
443,3,1,1,2,1,0,0,0.0,0.41666666666666663,0.41666666666666663,0.7810882504428991,0.5,1,1
444,3,1,1,2,0,1,1,1.0,0.5,0.5,0.21891174955710097,0.5,1,1
445,3,1,1,2,0,1,0,0.0,0.41666666666666663,0.41666666666666663,0.7810882504428991,0.5,1,1
446,3,1,1,2,0,0,1,0.0,0.75,0.75,0.21891174955710097,0.5,1,1
447,3,1,1,2,0,0,0,0.0,0.5,0.5,0.5310882504428991,0.5,1,1
448,3,1,1,3,1,1,1,0.0,0.5310882504428991,0.5310882504428991,0.1887703343990727,0.5,1,1
449,3,1,1,3,1,1,0,0.0,0.4477549171095657,0.4477549171095657,0.477896332267594,0.5,1,1
450,3,1,1,3,1,0,1,1.0,0.7810882504428991,0.21891174955710094,0.1887703343990727,0.5,1,1
451,3,1,1,3,1,0,0,0.0,0.5310882504428991,0.21891174955710094,0.5612296656009272,0.5,1,1
452,3,1,1,3,0,1,1,1.0,0.21891174955710094,0.7810882504428991,0.1887703343990727,0.5,1,1
453,3,1,1,3,0,1,0,0.0,0.21891174955710094,0.5310882504428991,0.5612296656009272,0.5,1,1
454,3,1,1,3,0,0,1,2.0,0.21891174955710094,0.21891174955710094,0.1887703343990727,0.5,1,1
455,3,1,1,3,0,0,0,0.0,0.21891174955710094,0.21891174955710094,0.8112296656009272,0.5,1,1
456,3,1,2,1,1,1,1,0.0,0.75,0.21891174955710097,0.75,0.5,1,1
457,3,1,2,1,1,1,0,1.0,0.5,0.21891174955710097,0.5,0.5,1,1
458,3,1,2,1,1,0,1,0.0,0.5,0.5310882504428991,0.5,0.5,1,1
459,3,1,2,1,1,0,0,0.0,0.41666666666666663,0.7810882504428991,0.41666666666666663,0.5,1,1
460,3,1,2,1,0,1,1,1.0,0.5,0.21891174955710097,0.5,0.5,1,1
461,3,1,2,1,0,1,0,0.0,0.75,0.21891174955710097,0.75,0.5,1,1
462,3,1,2,1,0,0,1,0.0,0.41666666666666663,0.7810882504428991,0.41666666666666663,0.5,1,1
463,3,1,2,1,0,0,0,0.0,0.5,0.5310882504428991,0.5,0.5,1,1
464,3,1,2,2,1,1,1,0.0,0.2036667000229651,0.7343953133131218,0.7343953133131218,0.5,1,1
465,3,1,2,2,1,1,0,2.0,0.2036667000229651,0.48439531331312186,0.5156046866868782,0.5,1,1
466,3,1,2,2,1,0,1,2.0,0.2036667000229651,0.5156046866868782,0.48439531331312186,0.5,1,1
467,3,1,2,2,1,0,0,0.0,0.2036667000229651,0.7656046866868782,0.7656046866868782,0.5,1,1
468,3,1,2,2,0,1,1,1.0,0.546333299977035,0.48439531331312186,0.48439531331312186,0.5,1,1
469,3,1,2,2,0,1,0,0.0,0.796333299977035,0.40106197997978854,0.43227135335354483,0.5,1,1
470,3,1,2,2,0,0,1,0.0,0.796333299977035,0.43227135335354483,0.40106197997978854,0.5,1,1
471,3,1,2,2,0,0,0,0.0,0.546333299977035,0.5156046866868782,0.5156046866868782,0.5,1,1
472,3,1,2,3,1,1,1,0.0,0.48439531331312186,0.5156046866868781,0.703666700022965,0.5,1,1
473,3,1,2,3,1,1,0,3.0,0.40106197997978854,0.4322713533535447,0.4629999666437016,0.5,1,1
474,3,1,2,3,1,0,1,2.0,0.7343953133131218,0.4843953133131219,0.4536667000229651,0.5,1,1
475,3,1,2,3,1,0,0,0.0,0.48439531331312186,0.7343953133131219,0.546333299977035,0.5,1,1
476,3,1,2,3,0,1,1,1.0,0.5156046866868782,0.7656046866868781,0.4536667000229651,0.5,1,1
477,3,1,2,3,0,1,0,0.0,0.7656046866868782,0.5156046866868781,0.546333299977035,0.5,1,1
478,3,1,2,3,0,0,1,3.0,0.43227135335354483,0.40106197997978854,0.3703333666896318,0.5,1,1
479,3,1,2,3,0,0,0,0.0,0.5156046866868782,0.4843953133131219,0.796333299977035,0.5,1,1
480,3,1,3,1,1,1,1,0.0,0.5310882504428991,0.1887703343990727,0.5310882504428991,0.5,1,1
481,3,1,3,1,1,1,0,1.0,0.7810882504428991,0.1887703343990727,0.21891174955710094,0.5,1,1
482,3,1,3,1,1,0,1,0.0,0.4477549171095657,0.477896332267594,0.4477549171095657,0.5,1,1
483,3,1,3,1,1,0,0,0.0,0.5310882504428991,0.5612296656009272,0.21891174955710094,0.5,1,1
484,3,1,3,1,0,1,1,1.0,0.21891174955710094,0.1887703343990727,0.7810882504428991,0.5,1,1
485,3,1,3,1,0,1,0,2.0,0.21891174955710094,0.1887703343990727,0.21891174955710094,0.5,1,1
486,3,1,3,1,0,0,1,0.0,0.21891174955710094,0.5612296656009272,0.5310882504428991,0.5,1,1
487,3,1,3,1,0,0,0,0.0,0.21891174955710094,0.8112296656009272,0.21891174955710094,0.5,1,1
488,3,1,3,2,1,1,1,0.0,0.48439531331312186,0.703666700022965,0.5156046866868781,0.5,1,1
489,3,1,3,2,1,1,0,2.0,0.7343953133131218,0.4536667000229651,0.4843953133131219,0.5,1,1
490,3,1,3,2,1,0,1,3.0,0.40106197997978854,0.4629999666437016,0.4322713533535447,0.5,1,1
491,3,1,3,2,1,0,0,0.0,0.48439531331312186,0.546333299977035,0.7343953133131219,0.5,1,1
492,3,1,3,2,0,1,1,1.0,0.5156046866868782,0.4536667000229651,0.7656046866868781,0.5,1,1
493,3,1,3,2,0,1,0,3.0,0.43227135335354483,0.3703333666896318,0.40106197997978854,0.5,1,1
494,3,1,3,2,0,0,1,0.0,0.7656046866868782,0.546333299977035,0.5156046866868781,0.5,1,1
495,3,1,3,2,0,0,0,0.0,0.5156046866868782,0.796333299977035,0.4843953133131219,0.5,1,1
496,3,1,3,3,1,1,1,0.0,0.5463332999770348,0.48439531331312186,0.48439531331312186,0.5,1,1
497,3,1,3,3,1,1,0,3.0,0.7963332999770348,0.40106197997978854,0.43227135335354483,0.5,1,1
498,3,1,3,3,1,0,1,3.0,0.7963332999770348,0.43227135335354483,0.40106197997978854,0.5,1,1
499,3,1,3,3,1,0,0,0.0,0.5463332999770348,0.5156046866868782,0.5156046866868782,0.5,1,1
500,3,1,3,3,0,1,1,1.0,0.20366670002296514,0.7343953133131218,0.7343953133131218,0.5,1,1
501,3,1,3,3,0,1,0,4.0,0.20366670002296514,0.48439531331312186,0.5156046866868782,0.5,1,1
502,3,1,3,3,0,0,1,4.0,0.20366670002296514,0.5156046866868782,0.48439531331312186,0.5,1,1
503,3,1,3,3,0,0,0,0.0,0.20366670002296514,0.7656046866868782,0.7656046866868782,0.5,1,1
504,3,2,1,1,1,1,1,0.0,0.21891174955710097,0.75,0.75,0.5,1,1
505,3,2,1,1,1,1,0,1.0,0.21891174955710097,0.5,0.5,0.5,1,1
506,3,2,1,1,1,0,1,1.0,0.21891174955710097,0.5,0.5,0.5,1,1
507,3,2,1,1,1,0,0,0.0,0.21891174955710097,0.75,0.75,0.5,1,1
508,3,2,1,1,0,1,1,0.0,0.5310882504428991,0.5,0.5,0.5,1,1
509,3,2,1,1,0,1,0,0.0,0.7810882504428991,0.41666666666666663,0.41666666666666663,0.5,1,1
510,3,2,1,1,0,0,1,0.0,0.7810882504428991,0.41666666666666663,0.41666666666666663,0.5,1,1
511,3,2,1,1,0,0,0,0.0,0.5310882504428991,0.5,0.5,0.5,1,1
512,3,2,1,2,1,1,1,0.0,0.7343953133131218,0.2036667000229651,0.7343953133131218,0.5,1,1
513,3,2,1,2,1,1,0,2.0,0.48439531331312186,0.2036667000229651,0.5156046866868782,0.5,1,1
514,3,2,1,2,1,0,1,1.0,0.48439531331312186,0.546333299977035,0.48439531331312186,0.5,1,1
515,3,2,1,2,1,0,0,0.0,0.40106197997978854,0.796333299977035,0.43227135335354483,0.5,1,1
516,3,2,1,2,0,1,1,2.0,0.5156046866868782,0.2036667000229651,0.48439531331312186,0.5,1,1
517,3,2,1,2,0,1,0,0.0,0.7656046866868782,0.2036667000229651,0.7656046866868782,0.5,1,1
518,3,2,1,2,0,0,1,0.0,0.43227135335354483,0.796333299977035,0.40106197997978854,0.5,1,1
519,3,2,1,2,0,0,0,0.0,0.5156046866868782,0.546333299977035,0.5156046866868782,0.5,1,1
520,3,2,1,3,1,1,1,0.0,0.5156046866868781,0.48439531331312186,0.703666700022965,0.5,1,1
521,3,2,1,3,1,1,0,3.0,0.4322713533535447,0.40106197997978854,0.4629999666437016,0.5,1,1
522,3,2,1,3,1,0,1,1.0,0.7656046866868781,0.5156046866868782,0.4536667000229651,0.5,1,1
523,3,2,1,3,1,0,0,0.0,0.5156046866868781,0.7656046866868782,0.546333299977035,0.5,1,1
524,3,2,1,3,0,1,1,2.0,0.4843953133131219,0.7343953133131218,0.4536667000229651,0.5,1,1
525,3,2,1,3,0,1,0,0.0,0.7343953133131219,0.48439531331312186,0.546333299977035,0.5,1,1
526,3,2,1,3,0,0,1,3.0,0.40106197997978854,0.43227135335354483,0.3703333666896318,0.5,1,1
527,3,2,1,3,0,0,0,0.0,0.4843953133131219,0.5156046866868782,0.796333299977035,0.5,1,1
528,3,2,2,1,1,1,1,0.0,0.7343953133131218,0.7343953133131218,0.2036667000229651,0.5,1,1
529,3,2,2,1,1,1,0,1.0,0.48439531331312186,0.48439531331312186,0.546333299977035,0.5,1,1
530,3,2,2,1,1,0,1,2.0,0.48439531331312186,0.5156046866868782,0.2036667000229651,0.5,1,1
531,3,2,2,1,1,0,0,0.0,0.40106197997978854,0.43227135335354483,0.796333299977035,0.5,1,1
532,3,2,2,1,0,1,1,2.0,0.5156046866868782,0.48439531331312186,0.2036667000229651,0.5,1,1
533,3,2,2,1,0,1,0,0.0,0.43227135335354483,0.40106197997978854,0.796333299977035,0.5,1,1
534,3,2,2,1,0,0,1,0.0,0.7656046866868782,0.7656046866868782,0.2036667000229651,0.5,1,1
535,3,2,2,1,0,0,0,0.0,0.5156046866868782,0.5156046866868782,0.546333299977035,0.5,1,1
536,3,2,2,2,1,1,1,0.0,0.7189117495571009,0.7189117495571009,0.7189117495571009,0.5,1,1
537,3,2,2,2,1,1,0,2.0,0.4689117495571009,0.4689117495571009,0.5310882504428991,0.5,1,1
538,3,2,2,2,1,0,1,2.0,0.4689117495571009,0.5310882504428991,0.4689117495571009,0.5,1,1
539,3,2,2,2,1,0,0,0.0,0.38557841622376754,0.7810882504428991,0.7810882504428991,0.5,1,1
540,3,2,2,2,0,1,1,2.0,0.5310882504428991,0.4689117495571009,0.4689117495571009,0.5,1,1
541,3,2,2,2,0,1,0,0.0,0.7810882504428991,0.38557841622376754,0.7810882504428991,0.5,1,1
542,3,2,2,2,0,0,1,0.0,0.7810882504428991,0.7810882504428991,0.38557841622376754,0.5,1,1
543,3,2,2,2,0,0,0,0.0,0.5310882504428991,0.5310882504428991,0.5310882504428991,0.5,1,1
544,3,2,2,3,1,1,1,0.0,0.5156046866868782,0.5156046866868782,0.1743225676669729,0.5,1,1
545,3,2,2,3,1,1,0,3.0,0.43227135335354483,0.43227135335354483,0.4923440989996938,0.5,1,1
546,3,2,2,3,1,0,1,2.0,0.7656046866868782,0.23439531331312186,0.1743225676669729,0.5,1,1
547,3,2,2,3,1,0,0,0.0,0.5156046866868782,0.23439531331312186,0.5756774323330272,0.5,1,1
548,3,2,2,3,0,1,1,2.0,0.23439531331312186,0.7656046866868782,0.1743225676669729,0.5,1,1
549,3,2,2,3,0,1,0,0.0,0.23439531331312186,0.5156046866868782,0.5756774323330272,0.5,1,1
550,3,2,2,3,0,0,1,4.0,0.23439531331312186,0.23439531331312186,0.1743225676669729,0.5,1,1
551,3,2,2,3,0,0,0,0.0,0.23439531331312186,0.23439531331312186,0.8256774323330272,0.5,1,1
552,3,2,3,1,1,1,1,0.0,0.5156046866868781,0.703666700022965,0.48439531331312186,0.5,1,1
553,3,2,3,1,1,1,0,1.0,0.7656046866868781,0.4536667000229651,0.5156046866868782,0.5,1,1
554,3,2,3,1,1,0,1,3.0,0.4322713533535447,0.4629999666437016,0.40106197997978854,0.5,1,1
555,3,2,3,1,1,0,0,0.0,0.5156046866868781,0.546333299977035,0.7656046866868782,0.5,1,1
556,3,2,3,1,0,1,1,2.0,0.4843953133131219,0.4536667000229651,0.7343953133131218,0.5,1,1
557,3,2,3,1,0,1,0,3.0,0.40106197997978854,0.3703333666896318,0.43227135335354483,0.5,1,1
558,3,2,3,1,0,0,1,0.0,0.7343953133131219,0.546333299977035,0.48439531331312186,0.5,1,1
559,3,2,3,1,0,0,0,0.0,0.4843953133131219,0.796333299977035,0.5156046866868782,0.5,1,1
560,3,2,3,2,1,1,1,0.0,0.5156046866868782,0.1743225676669729,0.5156046866868782,0.5,1,1
561,3,2,3,2,1,1,0,2.0,0.7656046866868782,0.1743225676669729,0.23439531331312186,0.5,1,1
562,3,2,3,2,1,0,1,3.0,0.43227135335354483,0.4923440989996938,0.43227135335354483,0.5,1,1
563,3,2,3,2,1,0,0,0.0,0.5156046866868782,0.5756774323330272,0.23439531331312186,0.5,1,1
564,3,2,3,2,0,1,1,2.0,0.23439531331312186,0.1743225676669729,0.7656046866868782,0.5,1,1
565,3,2,3,2,0,1,0,4.0,0.23439531331312186,0.1743225676669729,0.23439531331312186,0.5,1,1
566,3,2,3,2,0,0,1,0.0,0.23439531331312186,0.5756774323330272,0.5156046866868782,0.5,1,1
567,3,2,3,2,0,0,0,0.0,0.23439531331312186,0.8256774323330272,0.23439531331312186,0.5,1,1
568,3,2,3,3,1,1,1,0.0,0.5895893495876965,0.4689117495571009,0.4689117495571009,0.5,1,1
569,3,2,3,3,1,1,0,3.0,0.8395893495876965,0.38557841622376754,0.4477549171095657,0.5,1,1
570,3,2,3,3,1,0,1,3.0,0.8395893495876965,0.4477549171095657,0.38557841622376754,0.5,1,1
571,3,2,3,3,1,0,0,0.0,0.5895893495876965,0.5310882504428991,0.5310882504428991,0.5,1,1
572,3,2,3,3,0,1,1,2.0,0.16041065041230354,0.7189117495571009,0.7189117495571009,0.5,1,1
573,3,2,3,3,0,1,0,5.0,0.16041065041230354,0.4689117495571009,0.5310882504428991,0.5,1,1
574,3,2,3,3,0,0,1,5.0,0.16041065041230354,0.5310882504428991,0.4689117495571009,0.5,1,1
575,3,2,3,3,0,0,0,0.0,0.16041065041230354,0.7810882504428991,0.7810882504428991,0.5,1,1
576,3,3,1,1,1,1,1,0.0,0.1887703343990727,0.5310882504428991,0.5310882504428991,0.5,1,1
577,3,3,1,1,1,1,0,1.0,0.1887703343990727,0.7810882504428991,0.21891174955710094,0.5,1,1
578,3,3,1,1,1,0,1,1.0,0.1887703343990727,0.21891174955710094,0.7810882504428991,0.5,1,1
579,3,3,1,1,1,0,0,2.0,0.1887703343990727,0.21891174955710094,0.21891174955710094,0.5,1,1
580,3,3,1,1,0,1,1,0.0,0.477896332267594,0.4477549171095657,0.4477549171095657,0.5,1,1
581,3,3,1,1,0,1,0,0.0,0.5612296656009272,0.5310882504428991,0.21891174955710094,0.5,1,1
582,3,3,1,1,0,0,1,0.0,0.5612296656009272,0.21891174955710094,0.5310882504428991,0.5,1,1
583,3,3,1,1,0,0,0,0.0,0.8112296656009272,0.21891174955710094,0.21891174955710094,0.5,1,1
584,3,3,1,2,1,1,1,0.0,0.703666700022965,0.48439531331312186,0.5156046866868781,0.5,1,1
585,3,3,1,2,1,1,0,2.0,0.4536667000229651,0.7343953133131218,0.4843953133131219,0.5,1,1
586,3,3,1,2,1,0,1,1.0,0.4536667000229651,0.5156046866868782,0.7656046866868781,0.5,1,1
587,3,3,1,2,1,0,0,3.0,0.3703333666896318,0.43227135335354483,0.40106197997978854,0.5,1,1
588,3,3,1,2,0,1,1,3.0,0.4629999666437016,0.40106197997978854,0.4322713533535447,0.5,1,1
589,3,3,1,2,0,1,0,0.0,0.546333299977035,0.48439531331312186,0.7343953133131219,0.5,1,1
590,3,3,1,2,0,0,1,0.0,0.546333299977035,0.7656046866868782,0.5156046866868781,0.5,1,1
591,3,3,1,2,0,0,0,0.0,0.796333299977035,0.5156046866868782,0.4843953133131219,0.5,1,1
592,3,3,1,3,1,1,1,0.0,0.48439531331312186,0.5463332999770348,0.48439531331312186,0.5,1,1
593,3,3,1,3,1,1,0,3.0,0.40106197997978854,0.7963332999770348,0.43227135335354483,0.5,1,1
594,3,3,1,3,1,0,1,1.0,0.7343953133131218,0.20366670002296514,0.7343953133131218,0.5,1,1
595,3,3,1,3,1,0,0,4.0,0.48439531331312186,0.20366670002296514,0.5156046866868782,0.5,1,1
596,3,3,1,3,0,1,1,3.0,0.43227135335354483,0.7963332999770348,0.40106197997978854,0.5,1,1
597,3,3,1,3,0,1,0,0.0,0.5156046866868782,0.5463332999770348,0.5156046866868782,0.5,1,1
598,3,3,1,3,0,0,1,4.0,0.5156046866868782,0.20366670002296514,0.48439531331312186,0.5,1,1
599,3,3,1,3,0,0,0,0.0,0.7656046866868782,0.20366670002296514,0.7656046866868782,0.5,1,1
600,3,3,2,1,1,1,1,0.0,0.703666700022965,0.5156046866868781,0.48439531331312186,0.5,1,1
601,3,3,2,1,1,1,0,1.0,0.4536667000229651,0.7656046866868781,0.5156046866868782,0.5,1,1
602,3,3,2,1,1,0,1,2.0,0.4536667000229651,0.4843953133131219,0.7343953133131218,0.5,1,1
603,3,3,2,1,1,0,0,3.0,0.3703333666896318,0.40106197997978854,0.43227135335354483,0.5,1,1
604,3,3,2,1,0,1,1,3.0,0.4629999666437016,0.4322713533535447,0.40106197997978854,0.5,1,1
605,3,3,2,1,0,1,0,0.0,0.546333299977035,0.5156046866868781,0.7656046866868782,0.5,1,1
606,3,3,2,1,0,0,1,0.0,0.546333299977035,0.7343953133131219,0.48439531331312186,0.5,1,1
607,3,3,2,1,0,0,0,0.0,0.796333299977035,0.4843953133131219,0.5156046866868782,0.5,1,1
608,3,3,2,2,1,1,1,0.0,0.1743225676669729,0.5156046866868782,0.5156046866868782,0.5,1,1
609,3,3,2,2,1,1,0,2.0,0.1743225676669729,0.7656046866868782,0.23439531331312186,0.5,1,1
610,3,3,2,2,1,0,1,2.0,0.1743225676669729,0.23439531331312186,0.7656046866868782,0.5,1,1
611,3,3,2,2,1,0,0,4.0,0.1743225676669729,0.23439531331312186,0.23439531331312186,0.5,1,1
612,3,3,2,2,0,1,1,3.0,0.4923440989996938,0.43227135335354483,0.43227135335354483,0.5,1,1
613,3,3,2,2,0,1,0,0.0,0.5756774323330272,0.5156046866868782,0.23439531331312186,0.5,1,1
614,3,3,2,2,0,0,1,0.0,0.5756774323330272,0.23439531331312186,0.5156046866868782,0.5,1,1
615,3,3,2,2,0,0,0,0.0,0.8256774323330272,0.23439531331312186,0.23439531331312186,0.5,1,1
616,3,3,2,3,1,1,1,0.0,0.4689117495571009,0.5895893495876965,0.4689117495571009,0.5,1,1
617,3,3,2,3,1,1,0,3.0,0.38557841622376754,0.8395893495876965,0.4477549171095657,0.5,1,1
618,3,3,2,3,1,0,1,2.0,0.7189117495571009,0.16041065041230354,0.7189117495571009,0.5,1,1
619,3,3,2,3,1,0,0,5.0,0.4689117495571009,0.16041065041230354,0.5310882504428991,0.5,1,1
620,3,3,2,3,0,1,1,3.0,0.4477549171095657,0.8395893495876965,0.38557841622376754,0.5,1,1
621,3,3,2,3,0,1,0,0.0,0.5310882504428991,0.5895893495876965,0.5310882504428991,0.5,1,1
622,3,3,2,3,0,0,1,5.0,0.5310882504428991,0.16041065041230354,0.4689117495571009,0.5,1,1
623,3,3,2,3,0,0,0,0.0,0.7810882504428991,0.16041065041230354,0.7810882504428991,0.5,1,1
624,3,3,3,1,1,1,1,0.0,0.48439531331312186,0.48439531331312186,0.5463332999770348,0.5,1,1
625,3,3,3,1,1,1,0,1.0,0.7343953133131218,0.7343953133131218,0.20366670002296514,0.5,1,1
626,3,3,3,1,1,0,1,3.0,0.40106197997978854,0.43227135335354483,0.7963332999770348,0.5,1,1
627,3,3,3,1,1,0,0,4.0,0.48439531331312186,0.5156046866868782,0.20366670002296514,0.5,1,1
628,3,3,3,1,0,1,1,3.0,0.43227135335354483,0.40106197997978854,0.7963332999770348,0.5,1,1
629,3,3,3,1,0,1,0,4.0,0.5156046866868782,0.48439531331312186,0.20366670002296514,0.5,1,1
630,3,3,3,1,0,0,1,0.0,0.5156046866868782,0.5156046866868782,0.5463332999770348,0.5,1,1
631,3,3,3,1,0,0,0,0.0,0.7656046866868782,0.7656046866868782,0.20366670002296514,0.5,1,1
632,3,3,3,2,1,1,1,0.0,0.4689117495571009,0.4689117495571009,0.5895893495876965,0.5,1,1
633,3,3,3,2,1,1,0,2.0,0.7189117495571009,0.7189117495571009,0.16041065041230354,0.5,1,1
634,3,3,3,2,1,0,1,3.0,0.38557841622376754,0.4477549171095657,0.8395893495876965,0.5,1,1
635,3,3,3,2,1,0,0,5.0,0.4689117495571009,0.5310882504428991,0.16041065041230354,0.5,1,1
636,3,3,3,2,0,1,1,3.0,0.4477549171095657,0.38557841622376754,0.8395893495876965,0.5,1,1
637,3,3,3,2,0,1,0,5.0,0.5310882504428991,0.4689117495571009,0.16041065041230354,0.5,1,1
638,3,3,3,2,0,0,1,0.0,0.5310882504428991,0.5310882504428991,0.5895893495876965,0.5,1,1
639,3,3,3,2,0,0,0,0.0,0.7810882504428991,0.7810882504428991,0.16041065041230354,0.5,1,1
640,3,3,3,3,1,1,1,0.0,0.546333299977035,0.546333299977035,0.546333299977035,0.5,1,1
641,3,3,3,3,1,1,0,3.0,0.796333299977035,0.796333299977035,0.3703333666896318,0.5,1,1
642,3,3,3,3,1,0,1,3.0,0.796333299977035,0.3703333666896318,0.796333299977035,0.5,1,1
643,3,3,3,3,1,0,0,6.0,0.546333299977035,0.4536667000229651,0.4536667000229651,0.5,1,1
644,3,3,3,3,0,1,1,3.0,0.3703333666896318,0.796333299977035,0.796333299977035,0.5,1,1
645,3,3,3,3,0,1,0,6.0,0.4536667000229651,0.546333299977035,0.4536667000229651,0.5,1,1
646,3,3,3,3,0,0,1,6.0,0.4536667000229651,0.4536667000229651,0.546333299977035,0.5,1,1
647,3,3,3,3,0,0,0,0.0,0.703666700022965,0.703666700022965,0.703666700022965,0.5,1,1
